,names,links
947,Gorgon ,https://www.marvel.com/characters/gorgon-tomi-shishido
948,Gorilla Man ,https://www.marvel.com/characters/gorilla-man-kenneth-hale
949,Gorr,https://www.marvel.com/characters/gorr-the-god-butcher
950,Gosamyr,https://www.marvel.com/characters/gosamyr
951,Govan,https://www.marvel.com/characters/govan
952,Grace Mercy,https://www.marvel.com/characters/grace-mercy
953,Gramps,https://www.marvel.com/characters/gramps
954,Grandmaster,https://www.marvel.com/characters/grandmaster
955,Grasshopper ,https://www.marvel.com/characters/grasshopper-doug-taggert
956,Graviton,https://www.marvel.com/characters/graviton
957,Gravity,https://www.marvel.com/characters/gravity
958,Gray Goblin ,https://www.marvel.com/characters/gray-goblin-gabriel-stacy
959,Graydon Creed,https://www.marvel.com/characters/graydon-creed
960,Great Gambonnos,https://www.marvel.com/characters/great-gambonnos
961,Great One,https://www.marvel.com/characters/great-one
962,Green Goblin,https://www.marvel.com/characters/green-goblin-norman-osborn
963,Green Goblin ,https://www.marvel.com/characters/green-goblin-ultimate
964,Gregory Gideon,https://www.marvel.com/characters/gregory-gideon
965,Gregory Stark ,https://www.marvel.com/characters/gregory-stark-ultimate
966,Grey,https://www.marvel.com/characters/grey
967,Grey Gargoyle,https://www.marvel.com/characters/grey-gargoyle
968,Greystone,https://www.marvel.com/characters/greystone
969,Griffin ,https://www.marvel.com/characters/griffin-eliot-franklin
970,Grim Hunter ,https://www.marvel.com/characters/grim-hunter-vladimir-kravinoff
971,Grim Reaper,https://www.marvel.com/characters/grim-reaper
972,Grindhouse,https://www.marvel.com/characters/grindhouse
973,Grizzly ,https://www.marvel.com/characters/grizzly-age-of-apocalypse
974,Grizzly ,https://www.marvel.com/characters/grizzly-theodore-winchester
975,Grog,https://www.marvel.com/characters/grog
976,Gronk,https://www.marvel.com/characters/gronk
977,Groot,https://www.marvel.com/characters/groot
978,Gruenhilda,https://www.marvel.com/characters/gruenhilda
979,Guardian ,https://www.marvel.com/characters/guardian-james-hudson
980,Guardian ,https://www.marvel.com/characters/guardian-servant
981,Gunmetal Gray,https://www.marvel.com/characters/gunmetal-gray
982,Gus,https://www.marvel.com/characters/guslaug
983,Gustav Hauptmann,https://www.marvel.com/characters/gustav-hauptmann
984,Gwenpool,https://www.marvel.com/characters/gwenpool
985,Gynosure,https://www.marvel.com/characters/gynosure
986,Gyre,https://www.marvel.com/characters/gyre
987,H.E.R.B.I.E.,https://www.marvel.com/characters/h-e-r-b-i-e
988,Haazareth,https://www.marvel.com/characters/haazareth
989,Hack,https://www.marvel.com/characters/hack
990,Hag,https://www.marvel.com/characters/hag
991,Hammer ,https://www.marvel.com/characters/hammer-leroy-jackson
992,Hammerhead,https://www.marvel.com/characters/hammerhead
993,Hangman,https://www.marvel.com/characters/hangman
994,Hank Pym,https://www.marvel.com/characters/hank-pym
995,Hannibal King,https://www.marvel.com/characters/hannibal-king
996,Happy Hogan,https://www.marvel.com/characters/happy-hogan
997,Hardball ,https://www.marvel.com/characters/hardball-imperial-guard
998,Hardball ,https://www.marvel.com/characters/hardball-roger-brokeridge
999,Hardcase ,https://www.marvel.com/characters/hardcase-earth-93060
1000,Harlan Ryker,https://www.marvel.com/characters/harlan-ryker
1001,Harlequin Hit Man ,https://www.marvel.com/characters/harlequin-hit-man-herb-hollister
1002,Harlequin Hit Man ,https://www.marvel.com/characters/harlequin-hit-man-sheila-hollister
1003,Harold Meachum,https://www.marvel.com/characters/harold-meachum
1004,Harrald,https://www.marvel.com/characters/harrald
1005,Harrier,https://www.marvel.com/characters/harrier
1006,Harrow,https://www.marvel.com/characters/harrow
1007,Harry Osborn,https://www.marvel.com/characters/harry-osborn
1008,Harry Phillips,https://www.marvel.com/characters/harry-phillips
1009,Harvester,https://www.marvel.com/characters/harvester
1010,Hate-Monger ,https://www.marvel.com/characters/hate-monger-adolf-hitler
1011,Hate-Monger ,https://www.marvel.com/characters/hate-monger-animus
1012,Hate-Monger ,https://www.marvel.com/characters/hate-monger-unrevealed
1013,Havok,https://www.marvel.com/characters/havok
1014,Havok ,https://www.marvel.com/characters/havok-age-of-apocalypse
1015,Hawal,https://www.marvel.com/characters/hawal
1016,Hawk God ,https://www.marvel.com/characters/hawk-god-earth-691
1017,Hawkeye,https://www.marvel.com/characters/hawkeye-clint-barton
1018,Hawkeye ,https://www.marvel.com/characters/hawkeye-earth-58163
1019,Kate Bishop,https://www.marvel.com/characters/hawkeye-kate-bishop
1020,Hawkeye ,https://www.marvel.com/characters/hawkeye-ultimate
1021,Haywire ,https://www.marvel.com/characters/haywire-earth-712
1022,Hazard,https://www.marvel.com/characters/hazard
1023,Hazmat ,https://www.marvel.com/characters/hazmat-jennifer-takeda
1024,He Who Remains,https://www.marvel.com/characters/he-who-remains
1025,Head Man ,https://www.marvel.com/characters/head-man-unrevealed
1026,Headgear,https://www.marvel.com/characters/headgear
1027,Headmistress,https://www.marvel.com/characters/headmistress
1028,Headsman,https://www.marvel.com/characters/headsman
1029,Heather Hudson ,https://www.marvel.com/characters/heather-hudson-earth-3470
1030,Heimdall,https://www.marvel.com/characters/heimdall
1031,Hela,https://www.marvel.com/characters/hela
1032,Helio,https://www.marvel.com/characters/helio
1033,Helix,https://www.marvel.com/characters/helix
1034,Hellcat,https://www.marvel.com/characters/hellcat-patsy-walker
1035,Hellcow,https://www.marvel.com/characters/hellcow
1036,Helleyes,https://www.marvel.com/characters/helleyes
1037,Hellfire,https://www.marvel.com/characters/hellfire-james-taylor-james
1038,Hellion,https://www.marvel.com/characters/hellion
1039,Hellstorm,https://www.marvel.com/characters/hellstorm
1040,Henrietta Hunter,https://www.marvel.com/characters/henrietta-hunter
1041,Henry Peter Gyrich,https://www.marvel.com/characters/henry-peter-gyrich
1042,Henry Pym ,https://www.marvel.com/characters/henry-pym-house-of-m
1043,Hephaestus,https://www.marvel.com/characters/hephaestus
1044,Hepzibah,https://www.marvel.com/characters/hepzibah
1045,Hera,https://www.marvel.com/characters/hera
1046,Hercules ,https://www.marvel.com/characters/hercules-heracles
1047,Hermes,https://www.marvel.com/characters/hermes
1048,Hermod,https://www.marvel.com/characters/hermod
1049,Hestia,https://www.marvel.com/characters/hestia
1050,Hex,https://www.marvel.com/characters/hex
1051,High Evolutionary,https://www.marvel.com/characters/high-evolutionary
1052,High Magistrate,https://www.marvel.com/characters/high-magistrate
1053,Highwayman ,https://www.marvel.com/characters/highwayman-jefferson-archer
1054,Hildegarde,https://www.marvel.com/characters/hildegarde
1055,Hindsight,https://www.marvel.com/characters/hindsight
1056,Hippo,https://www.marvel.com/characters/hippo
1057,Hippolyta,https://www.marvel.com/characters/hippolyta
1058,Hiro-Kala,https://www.marvel.com/characters/hiro-kala
1059,Hiroim,https://www.marvel.com/characters/hiroim
1060,Hit-Monkey,https://www.marvel.com/characters/hit-monkey
1061,Hobgoblin ,https://www.marvel.com/characters/hobgoblin-jason-macendale
1062,Hobgoblin ,https://www.marvel.com/characters/hobgoblin-robin-borne
1063,Hobgoblin ,https://www.marvel.com/characters/hobgoblin-roderick-kingsley
1064,Hobgoblin ,https://www.marvel.com/characters/hobgoblin-shifter
1065,Hoder,https://www.marvel.com/characters/hoder
1066,Hodinn,https://www.marvel.com/characters/hodinn
1067,Hogun,https://www.marvel.com/characters/hogun
1068,Hollow,https://www.marvel.com/characters/hollow
1069,Holocaust ,https://www.marvel.com/characters/holocaust-earth-295
1070,Hood ,https://www.marvel.com/characters/hood-parker-robbins
1071,Hope Summers,https://www.marvel.com/characters/hope-summers
1072,The Wasp,https://www.marvel.com/characters/hope-van-dyne
1073,Horde ,https://www.marvel.com/characters/horde-gammaworld
1074,Hornet ,https://www.marvel.com/characters/hornet-eddie-mcdonough
1075,Horus,https://www.marvel.com/characters/horus
1076,Howard Stark,https://www.marvel.com/characters/howard-stark
1077,Howard the Duck,https://www.marvel.com/characters/howard-the-duck
1078,Hub,https://www.marvel.com/characters/hub
1079,Hulk,https://www.marvel.com/characters/hulk-bruce-banner
1080,Hepzibah,https://www.marvel.com/characters/hepzibah
1081,Hera,https://www.marvel.com/characters/hera
1082,Hercules ,https://www.marvel.com/characters/hercules-heracles
1083,Hermes,https://www.marvel.com/characters/hermes
1084,Hermod,https://www.marvel.com/characters/hermod
1085,Hestia,https://www.marvel.com/characters/hestia
1086,Hex,https://www.marvel.com/characters/hex
1087,High Evolutionary,https://www.marvel.com/characters/high-evolutionary
1088,High Magistrate,https://www.marvel.com/characters/high-magistrate
1089,Highwayman ,https://www.marvel.com/characters/highwayman-jefferson-archer
1090,Hildegarde,https://www.marvel.com/characters/hildegarde
1091,Hindsight,https://www.marvel.com/characters/hindsight
1092,Hippo,https://www.marvel.com/characters/hippo
1093,Hippolyta,https://www.marvel.com/characters/hippolyta
1094,Hiro-Kala,https://www.marvel.com/characters/hiro-kala
1095,Hiroim,https://www.marvel.com/characters/hiroim
1096,Hit-Monkey,https://www.marvel.com/characters/hit-monkey
1097,Hobgoblin ,https://www.marvel.com/characters/hobgoblin-jason-macendale
1098,Hobgoblin ,https://www.marvel.com/characters/hobgoblin-robin-borne
1099,Hobgoblin ,https://www.marvel.com/characters/hobgoblin-roderick-kingsley
1100,Hobgoblin ,https://www.marvel.com/characters/hobgoblin-shifter
1101,Hoder,https://www.marvel.com/characters/hoder
1102,Hodinn,https://www.marvel.com/characters/hodinn
1103,Hogun,https://www.marvel.com/characters/hogun
1104,Hollow,https://www.marvel.com/characters/hollow
1105,Holocaust ,https://www.marvel.com/characters/holocaust-earth-295
1106,Hood ,https://www.marvel.com/characters/hood-parker-robbins
1107,Hope Summers,https://www.marvel.com/characters/hope-summers
1108,The Wasp,https://www.marvel.com/characters/hope-van-dyne
1109,Horde ,https://www.marvel.com/characters/horde-gammaworld
1110,Hornet ,https://www.marvel.com/characters/hornet-eddie-mcdonough
1111,Horus,https://www.marvel.com/characters/horus
1112,Howard Stark,https://www.marvel.com/characters/howard-stark
1113,Howard the Duck,https://www.marvel.com/characters/howard-the-duck
1114,Hub,https://www.marvel.com/characters/hub
1115,Hulk,https://www.marvel.com/characters/hulk-bruce-banner
1116,Hulk ,https://www.marvel.com/characters/hulk-earth-58163
1117,Hulk ,https://www.marvel.com/characters/hulk-earth-928
1118,Hulk ,https://www.marvel.com/characters/hulk-marvel-zombies
1119,Hulk ,https://www.marvel.com/characters/hulk-ultimate-bruce-banner
1120,Hulkling,https://www.marvel.com/characters/hulkling
1121,Human Robot,https://www.marvel.com/characters/human-robot
1122,Human Torch ,https://www.marvel.com/characters/human-torch-2006-animated
1123,Human Torch ,https://www.marvel.com/characters/human-torch-jim-hammond
1124,Human Torch ,https://www.marvel.com/characters/human-torch-johnny-storm
1125,Human Torch ,https://www.marvel.com/characters/human-torch-mad-thinker-s-android
1126,Human Torch ,https://www.marvel.com/characters/human-torch-marvel-zombies
1127,Human Torch ,https://www.marvel.com/characters/human-torch-ultimate
1128,Humbug,https://www.marvel.com/characters/humbug
1129,Humus Sapien,https://www.marvel.com/characters/humus-sapien
1130,Hunger,https://www.marvel.com/characters/hunger
1131,Hunger,https://www.marvel.com/characters/hunger-loxias-crown
1132,Huntara,https://www.marvel.com/characters/huntara
1133,Huntarr,https://www.marvel.com/characters/huntarr
1134,Hunter B-15,https://www.marvel.com/characters/hunter-b-15
1135,Hurricane ,https://www.marvel.com/characters/hurricane-albert-potter
1136,Hurricane ,https://www.marvel.com/characters/hurricane-dark-rider
1137,Husk,https://www.marvel.com/characters/husk
1138,Hussar,https://www.marvel.com/characters/hussar
1139,Hybelea,https://www.marvel.com/characters/hybelea
1140,Hybrid ,https://www.marvel.com/characters/hybrid-james-marks
1141,Hybrid ,https://www.marvel.com/characters/hybrid-scott-washington
1142,Hydro-Man,https://www.marvel.com/characters/hydro-man
1143,Hydron ,https://www.marvel.com/characters/hydron-proto-husk
1144,Hyperion ,https://www.marvel.com/characters/hyperion-earth-31916
1145,Hyperion ,https://www.marvel.com/characters/hyperion-earth-4023
1146,Hyperion ,https://www.marvel.com/characters/hyperion-earth-712
1147,Hypernova,https://www.marvel.com/characters/hypernova
1148,Hyperstorm,https://www.marvel.com/characters/hyperstorm
1149,Hypno-Hustler,https://www.marvel.com/characters/hypno-hustler
1150,Icarus,https://www.marvel.com/characters/icarus
1151,Icarus ,https://www.marvel.com/characters/icarus-jay-guthrie
1152,Iceman,https://www.marvel.com/characters/iceman
1153,Iceman ,https://www.marvel.com/characters/iceman-earth-58163
1154,Iceman ,https://www.marvel.com/characters/iceman-ultimate
1155,Icemaster,https://www.marvel.com/characters/icemaster
1156,Idiot,https://www.marvel.com/characters/idiot
1157,Idunn,https://www.marvel.com/characters/idunn
1158,Ikaris,https://www.marvel.com/characters/ikaris
1159,Ikon,https://www.marvel.com/characters/ikon
1160,Ilaney Br,https://www.marvel.com/characters/ilaney-brkner
1161,Immortalis,https://www.marvel.com/characters/immortalis
1162,Immortus,https://www.marvel.com/characters/immortus
1163,Imp,https://www.marvel.com/characters/imp
1164,Impact,https://www.marvel.com/characters/impact
1165,Impala,https://www.marvel.com/characters/impala
1166,Impossible Man,https://www.marvel.com/characters/impossible-man
1167,In-Betweener,https://www.marvel.com/characters/in-betweener
1168,Indestructible,https://www.marvel.com/characters/indestructible
1169,Inertia ,https://www.marvel.com/characters/inertia-earth-712
1170,Infant Terrible,https://www.marvel.com/characters/infant-terrible
1171,Inferno,https://www.marvel.com/characters/inferno-dante-pertuz
1172,Infinity,https://www.marvel.com/characters/infinity
1173,Inheritor,https://www.marvel.com/characters/inheritor
1174,Insecticide,https://www.marvel.com/characters/insecticide
1175,Interface ,https://www.marvel.com/characters/interface-earth-691
1176,Invisible Man ,https://www.marvel.com/characters/invisible-man-gallhager
1177,Invisible Woman ,https://www.marvel.com/characters/invisible-woman-2006-animated
1178,Invisible Woman ,https://www.marvel.com/characters/invisible-woman-mad-thinker-s-android
1179,Invisible Woman,https://www.marvel.com/characters/invisible-woman
1180,Invisible Woman ,https://www.marvel.com/characters/invisible-woman-ultimate
1181,Ion,https://www.marvel.com/characters/ion
1182,Irene Merryweather,https://www.marvel.com/characters/irene-merryweather
1183,Iric Brorson,https://www.marvel.com/characters/iric
1184,Iron Cross ,https://www.marvel.com/characters/iron-cross-counter-earth
1185,Iron Fist,https://www.marvel.com/characters/iron-fist-danny-rand
1186,Iron Fist ,https://www.marvel.com/characters/iron-fist-orson-randall
1187,Iron Lad,https://www.marvel.com/characters/iron-lad
1188,Melina,https://www.marvel.com/characters/iron-maiden-melina-vostokovna
1189,Iron Man ,https://www.marvel.com/characters/iron-man-earth-58163
1190,Iron Man,https://www.marvel.com/characters/iron-man-tony-stark
1191,Iron Man ,https://www.marvel.com/characters/iron-man-ultimate
1192,Iron Maniac,https://www.marvel.com/characters/iron-maniac
1193,Iron Monger,https://www.marvel.com/characters/iron-monger
1194,Ironclad,https://www.marvel.com/characters/ironclad
1195,Ironheart,https://www.marvel.com/characters/ironheart-riri-williams
1196,ISAAC,https://www.marvel.com/characters/isaac
1197,Isaac Stark,https://www.marvel.com/characters/isaac-stark-sr
1198,Isaiah Bradley,https://www.marvel.com/characters/isaiah-bradley
1199,Isbisa,https://www.marvel.com/characters/isbisa
1200,Isis,https://www.marvel.com/characters/isis
1201,Isolationist,https://www.marvel.com/characters/isolationist
1202,Ivan,https://www.marvel.com/characters/ivan
1203,J. Jonah Jameson,https://www.marvel.com/characters/j-jonah-jameson
1204,Jack Flag,https://www.marvel.com/characters/jack-flag
1205,Jack O'Lantern,https://www.marvel.com/characters/jack-o-lantern
1206,Jack O'Lantern ,https://www.marvel.com/characters/jack-o-lantern-steven-levins
1207,Jack of Hearts,https://www.marvel.com/characters/jack-of-hearts
1208,Jack The Ripper,https://www.marvel.com/characters/jack-the-ripper
1209,Jackal,https://www.marvel.com/characters/jackal
1210,Jackhammer,https://www.marvel.com/characters/jackhammer
1211,Jackknife ,https://www.marvel.com/characters/jackknife-jack-cole
1212,Jackpot ,https://www.marvel.com/characters/jackpot-alana-jobson
1213,Jagged Bow,https://www.marvel.com/characters/jagged-bow
1214,Jagrfelm,https://www.marvel.com/characters/jagrfelm
1215,Jaine Cutter,https://www.marvel.com/characters/jaine-cutter
1216,James-Michael Starling,https://www.marvel.com/characters/james-michael-starling
1217,Jamie Braddock,https://www.marvel.com/characters/jamie-braddock
1218,Jamie Madrox ,https://www.marvel.com/characters/jamie-madrox-age-of-apocalypse
1219,The Mighty Thor,https://www.marvel.com/characters/jane-foster
1220,Jann the Jungle Girl,https://www.marvel.com/characters/jann-the-jungle-girl
1221,Jarella,https://www.marvel.com/characters/jarella
1222,Jarhead,https://www.marvel.com/characters/jarhead
1223,Javelin ,https://www.marvel.com/characters/javelin-darin
1224,Jazinda,https://www.marvel.com/characters/jazinda
1225,Jean Dewolff,https://www.marvel.com/characters/jean-dewolff
1226,Jean Grey ,https://www.marvel.com/characters/jean-grey-age-of-apocalypse
1227,Jean Grey ,https://www.marvel.com/characters/jean-grey-earth-9575
1228,Jemma Simmons,https://www.marvel.com/characters/jemma-simmons
1229,Jennifer Gr,https://www.marvel.com/characters/jennifer-grnwald
1230,Jennifer Kale,https://www.marvel.com/characters/jennifer-kale
1231,Jentorra,https://www.marvel.com/characters/jentorra
1232,Jeryn Hogarth,https://www.marvel.com/characters/jeryn-hogarth
1233,Jesse Aaronson ,https://www.marvel.com/characters/jesse-aaronson-age-of-apocalypse
1234,Jessica Jones,https://www.marvel.com/characters/jessica-jones
1235,Jester,https://www.marvel.com/characters/jester
1236,Jigsaw,https://www.marvel.com/characters/jigsaw-billy-russo
1237,Jill Stacy,https://www.marvel.com/characters/jill-stacy
1238,Jillian,https://www.marvel.com/characters/jillian
1239,Jimmy Woo,https://www.marvel.com/characters/jimmy-woo
1240,Jinx ,https://www.marvel.com/characters/jinx-william-hastings
1241,Joanna Cargill,https://www.marvel.com/characters/joanna-cargill
1242,Falcon,https://www.marvel.com/characters/joaquin-torres
1243,Jocasta,https://www.marvel.com/characters/jocasta
1244,Jock Jackson,https://www.marvel.com/characters/jock-jackson
1245,Joe Smith,https://www.marvel.com/characters/joe-smith
1246,Bushmaster,https://www.marvel.com/characters/john-bushmaster
1247,John Proudstar ,https://www.marvel.com/characters/john-proudstar-age-of-apocalypse
1248,John Ryker,https://www.marvel.com/characters/john-ryker
1249,Johnny Dee,https://www.marvel.com/characters/johnny-dee
1250,Johnny Storm ,https://www.marvel.com/characters/johnny-storm-earth-311
1251,Jolt ,https://www.marvel.com/characters/jolt-hallie-takahama
1252,Jolt ,https://www.marvel.com/characters/jolt-kyi
1253,Jonath ,https://www.marvel.com/characters/jonath-age-of-apocalypse
1254,Jonathan Gatesworth,https://www.marvel.com/characters/jonathan-gatesworth
1255,Jonathan Tremont,https://www.marvel.com/characters/jonathan-tremont
1256,Jono Baraka ,https://www.marvel.com/characters/jono-baraka-askari
1257,Jorge Latham,https://www.marvel.com/characters/jorge-latham
1258,Joseph ,https://www.marvel.com/characters/joseph-robbie-robertson
1259,Joseph Manfredi,https://www.marvel.com/characters/joseph-manfredi
1260,Joshua Kane,https://www.marvel.com/characters/joshua-kane
1261,Josiah X,https://www.marvel.com/characters/josiah-x
1262,Joust ,https://www.marvel.com/characters/joust-boudica-gorman
1263,Joy Meachum,https://www.marvel.com/characters/joy-meachum
1264,Joystick,https://www.marvel.com/characters/joystick
1265,Jubilee,https://www.marvel.com/characters/jubilee
1266,Jubilee ,https://www.marvel.com/characters/jubilee-age-of-apocalypse
1267,Judge ,https://www.marvel.com/characters/judge-michael-hart
1268,Judson Jakes,https://www.marvel.com/characters/judson-jakes
1269,Juggernaut ,https://www.marvel.com/characters/juggernaut-cain-marko
1270,Juggernaut ,https://www.marvel.com/characters/juggernaut-ultimate
1271,June Covington,https://www.marvel.com/characters/june-covington
1272,Junkpile ,https://www.marvel.com/characters/junkpile-earth-928
1273,Junta,https://www.marvel.com/characters/junta
1274,Justice ,https://www.marvel.com/characters/justice-vance-astrovik
1275,Justin Hammer,https://www.marvel.com/characters/justin-hammer
1276,Ka'ardum,https://www.marvel.com/characters/ka-ardum
1277,Ka-Zar ,https://www.marvel.com/characters/ka-zar-david-rand
1278,Ka-Zar ,https://www.marvel.com/characters/ka-zar-kevin-plunder
1279,Kaa,https://www.marvel.com/characters/kaa
1280,Kaine,https://www.marvel.com/characters/kaine
1281,Kala,https://www.marvel.com/characters/kala
1282,Kali,https://www.marvel.com/characters/kali
1283,Kamran,https://www.marvel.com/characters/kamran
1284,Kang the Conqueror,https://www.marvel.com/characters/kang
1285,Kangaroo ,https://www.marvel.com/characters/kangaroo-brian-hibbs
1286,Kangaroo ,https://www.marvel.com/characters/kangaroo-frank-oliver
1287,Kangaroo ,https://www.marvel.com/characters/kangaroo-proto-husk
1288,Karen Page,https://www.marvel.com/characters/karen-page
1289,Karima Shapandar,https://www.marvel.com/characters/karima-shapandar
1290,Karma,https://www.marvel.com/characters/karma
1291,Karnak,https://www.marvel.com/characters/karnak
1292,Karnilla,https://www.marvel.com/characters/karnilla
1293,Karolina Dean,https://www.marvel.com/characters/karolina-dean-lucy-in-the-sky
1294,Kasper Cole,https://www.marvel.com/characters/kasper-cole
1295,Kate Pryde,https://www.marvel.com/characters/kitty-pryde
1296,Katherine Farrell,https://www.marvel.com/characters/katherine-farrell
1297,Katherine Waynesboro,https://www.marvel.com/characters/katherine-waynesboro
1298,Kathulos,https://www.marvel.com/characters/kathulos
1299,Katy,https://www.marvel.com/characters/katy
1300,Kayla Ballantine,https://www.marvel.com/characters/kayla-ballantine
1301,Kazann,https://www.marvel.com/characters/kazann
1302,Kazi,https://www.marvel.com/characters/kazi-kazimierczak
1303,Kelda,https://www.marvel.com/characters/kelda
1304,Ken Ellis,https://www.marvel.com/characters/ken-ellis
1305,Khaos,https://www.marvel.com/characters/khaos
1306,Khatylis,https://www.marvel.com/characters/khatylis
1307,Khonshu,https://www.marvel.com/characters/khonshu
1308,Kid Blackheart,https://www.marvel.com/characters/kid-blackheart
1309,Kid Deadpool,https://www.marvel.com/characters/kid-deadpool
1310,Kid Omega,https://www.marvel.com/characters/kid-omega
1311,Kid Syn,https://www.marvel.com/characters/kid-syn
1312,Kidpool ,https://www.marvel.com/characters/kidpool-earth-10330
1313,Kika,https://www.marvel.com/characters/kika
1314,Killer Shrike,https://www.marvel.com/characters/killer-shrike
1315,Killpower,https://www.marvel.com/characters/killpower
1316,Kimora,https://www.marvel.com/characters/kimora
1317,Kimura,https://www.marvel.com/characters/kimura
1318,King Cobra ,https://www.marvel.com/characters/king-cobra-klaus-voorhees
1319,King Simian,https://www.marvel.com/characters/king-simian
1320,Kingo,https://www.marvel.com/characters/kingo
1321,Kingpin,https://www.marvel.com/characters/kingpin
1322,Kirigi,https://www.marvel.com/characters/kirigi
1323,Kirika ,https://www.marvel.com/characters/kirika-age-of-apocalypse
1324,Kismet,https://www.marvel.com/characters/kismet
1325,Kitty Pryde ,https://www.marvel.com/characters/kitty-pryde-earth-58163
1326,Kiwi Black,https://www.marvel.com/characters/kiwi-black
1327,Kkallakku,https://www.marvel.com/characters/kkallakku
1328,Ulysses Klaue,https://www.marvel.com/characters/ulysses-klaue
1329,Kleinstock Brothers,https://www.marvel.com/characters/kleinstock-brothers
1330,Kluh,https://www.marvel.com/characters/kluh
1331,Kly'bn,https://www.marvel.com/characters/kly-bn
1332,Knull,https://www.marvel.com/characters/knull
1333,Ko-Rel,https://www.marvel.com/characters/ko-rel
1334,Kobik,https://www.marvel.com/characters/kobik
1335,Kogar,https://www.marvel.com/characters/kogar
1336,Korath,https://www.marvel.com/characters/korath
1337,Korda,https://www.marvel.com/characters/korda
1338,Korg,https://www.marvel.com/characters/korg
1339,Korvac,https://www.marvel.com/characters/korvac
1340,Korvus,https://www.marvel.com/characters/korvus
1341,Krakoa,https://www.marvel.com/characters/krakoa
1342,Krang,https://www.marvel.com/characters/krang
1343,Alyosha Kravinoff,https://www.marvel.com/characters/kraven-alyosha-kravinoff
1344,Kraven ,https://www.marvel.com/characters/kraven-ana-kravinoff
1345,Kraven ,https://www.marvel.com/characters/kraven-ultimate
1346,Kraven the Hunter,https://www.marvel.com/characters/kraven-sergei-kravinoff
1347,Kray-Tor,https://www.marvel.com/characters/kray-tor
1348,Kro,https://www.marvel.com/characters/kro
1349,Kronnitt,https://www.marvel.com/characters/kronnitt
1350,Kronos,https://www.marvel.com/characters/kronos
1351,Krook King,https://www.marvel.com/characters/krook-king
1352,Krugarr ,https://www.marvel.com/characters/krugarr-earth-691
1353,Krystalin ,https://www.marvel.com/characters/krystalin-earth-928
1354,Kuroyama,https://www.marvel.com/characters/kuroyama
1355,Kurrgo,https://www.marvel.com/characters/kurrgo
1356,Kurse,https://www.marvel.com/characters/kurse
1357,Kylun,https://www.marvel.com/characters/kylun
1358,La Lunatica ,https://www.marvel.com/characters/la-lunatica-earth-928
1359,La Nuit,https://www.marvel.com/characters/la-nuit
1360,Lady Bullseye,https://www.marvel.com/characters/lady-bullseye
1361,Lady Deadpool,https://www.marvel.com/characters/lady-deadpool
1362,Lady Deathstrike,https://www.marvel.com/characters/lady-deathstrike
1363,Lady Mastermind,https://www.marvel.com/characters/lady-mastermind
1364,Ladyfair,https://www.marvel.com/characters/ladyfair
1365,Landa,https://www.marvel.com/characters/landa
1366,Landar,https://www.marvel.com/characters/landar
1367,Largo,https://www.marvel.com/characters/largo
1368,Larry Rambow,https://www.marvel.com/characters/larry-rambow
1369,Lavin Skee,https://www.marvel.com/characters/lavin-skee
1370,Layla Miller,https://www.marvel.com/characters/layla-miller
1371,Leader ,https://www.marvel.com/characters/leader-samuel-sterns
1372,Leap-Frog,https://www.marvel.com/characters/leap-frog-vincent-patilio
1373,Leaper Logan,https://www.marvel.com/characters/leaper-logan
1374,Lee Forrester,https://www.marvel.com/characters/lee-forrester
1375,Left Leg ,https://www.marvel.com/characters/left-leg-unrevealed
1376,Legacy Virus,https://www.marvel.com/characters/legacy-virus
1377,Legion,https://www.marvel.com/characters/legion-david-haller
1378,Leiko Wu,https://www.marvel.com/characters/leiko-wu
1379,Leir,https://www.marvel.com/characters/leir
1380,Leo Fitz,https://www.marvel.com/characters/leo-fitz
1381,Libra ,https://www.marvel.com/characters/libra-gustav-brandt
1382,Lieutenant Marcus Stone,https://www.marvel.com/characters/lieutenant-marcus-stone
1383,Lifeforce,https://www.marvel.com/characters/lifeforce
1384,Lifeguard,https://www.marvel.com/characters/lifeguard
1385,Lightningbolt ,https://www.marvel.com/characters/lightningbolt-rand
1386,Lightspeed,https://www.marvel.com/characters/lightspeed
